caso;escuela;tama–o_escuela;estudiante;income;stand_test_previo;sgenero;stand_exam
1485;19;0,3846302;18;mid 50%;-0,124804;M;0,6787592
1486;19;0,3846302;15;mid 50%;1,0323172;M;0,7472282
1487;19;0,3846302;21;mid 50%;-0,372758;M;-0,699505
1488;19;0,3846302;19;mid 50%;-1,199273;M;-0,776109
1489;19;0,3846302;20;bottom 25%;0,7017112;F;1,5792202
1490;19;0,3846302;9;mid 50%;-0,868667;M;-1,219486
1491;19;0,3846302;7;mid 50%;1,1149682;F;-0,623051
1492;19;0,3846302;13;bottom 25%;0,8670142;F;1,7348992
1493;19;0,3846302;12;bottom 25%;0,8670142;F;0,0735362
1494;19;0,3846302;11;bottom 25%;-0,207455;F;0,4026692
1495;19;0,3846302;31;bottom 25%;1,1149682;M;0,5443412
1496;19;0,3846302;23;mid 50%;0,2884532;F;-1,526653
1497;19;0,3846302;30;bottom 25%;1,3629222;M;1,6618062
1498;19;0,3846302;28;bottom 25%;0,2884532;F;0,2613242
1499;19;0,3846302;29;mid 50%;-0,372758;M;-0,699505
1500;20;0,4410412;28;mid 50%;0,2884532;M;-0,939378
1501;20;0,4410412;51;bottom 25%;2,4373912;M;0,8965662
1502;20;0,4410412;52;bottom 25%;0,7017112;M;0,1941492
1503;20;0,4410412;45;top 25%;-0,951318;F;0,2613242
1504;20;0,4410412;44;bottom 25%;-0,124804;M;-0,265159
1505;20;0,4410412;57;bottom 25%;-0,042152;F;1,2405332
1506;20;0,4410412;53;top 25%;-0,042152;F;-0,623051
1507;20;0,4410412;55;bottom 25%;0,9496652;F;1,8138272
1508;20;0,4410412;54;top 25%;-0,868667;M;0,0735362
1509;20;0,4410412;58;top 25%;-1,03397;M;0,4781942
1510;20;0,4410412;34;mid 50%;0,0404992;M;1,3747412
1511;20;0,4410412;35;top 25%;-1,364576;M;-2,291731
1512;20;0,4410412;30;mid 50%;0,0404992;F;-0,062088
1513;20;0,4410412;29;bottom 25%;1,1149682;M;1,3101422
1514;20;0,4410412;43;mid 50%;-0,538061;F;-0,419801
1515;20;0,4410412;42;mid 50%;-0,951318;F;0,0735362
1516;20;0,4410412;38;mid 50%;-0,620713;M;0,5443412
1517;20;0,4410412;40;bottom 25%;1,5282252;F;1,3101422
1518;20;0,4410412;39;mid 50%;0,7017112;F;-0,129085
1519;20;0,4410412;1;top 25%;-0,620713;F;-0,197611
1520;20;0,4410412;22;bottom 25%;0,5364082;M;1,1094382
1521;20;0,4410412;18;bottom 25%;1,9414832;M;1,0396082
1522;20;0,4410412;24;mid 50%;-0,042152;M;-0,265159
1523;20;0,4410412;26;mid 50%;0,7017112;F;-0,338842
1524;20;0,4410412;27;bottom 25%;0,2884532;M;0,1340672
1525;20;0,4410412;8;bottom 25%;2,3547402;M;1,6618062
1526;20;0,4410412;16;bottom 25%;1,6108772;F;1,6618062
1527;20;0,4410412;10;mid 50%;1,4455742;F;1,2405332
1528;20;0,4410412;15;mid 50%;0,0404992;F;0,6787592
1529;20;0,4410412;60;bottom 25%;1,6108772;F;1,2405332
1530;20;0,4410412;65;bottom 25%;2,3547402;F;1,5792202
1531;20;0,4410412;69;mid 50%;0,7843622;M;0,1941492
1532;20;0,4410412;64;mid 50%;0,5364082;M;0,6107292
1533;20;0,4410412;63;bottom 25%;0,6190592;M;1,2405332
1534;20;0,4410412;77;bottom 25%;0,8670142;M;0,8965662
1535;20;0,4410412;76;bottom 25%;1,6108772;M;1,0396082
1536;20;0,4410412;70;mid 50%;0,0404992;F;-0,197611
1537;20;0,4410412;74;mid 50%;-0,951318;M;0,9675862
1538;20;0,4410412;72;mid 50%;0,2058022;F;0,3280722
1539;21;0,2012732;31;top 25%;-1,03397;F;-0,419801
1540;21;0,2012732;30;bottom 25%;0,2884532;F;0,6787592
1541;21;0,2012732;32;mid 50%;-0,786016;F;0,7472282
1542;21;0,2012732;34;mid 50%;0,0404992;F;-0,338842
1543;21;0,2012732;29;mid 50%;-0,207455;F;-0,492781
1544;21;0,2012732;27;mid 50%;-0,372758;F;0,3280722
1545;21;0,2012732;28;mid 50%;0,7017112;F;0,3280722
1546;21;0,2012732;25;bottom 25%;1,1149682;F;0,6107292
1547;21;0,2012732;44;mid 50%;0,0404992;F;0,4026692
1548;21;0,2012732;43;mid 50%;0,8670142;F;0,4026692
1549;21;0,2012732;45;bottom 25%;-0,207455;F;1,1094382
1550;21;0,2012732;46;mid 50%;-0,620713;F;-0,062088
1551;21;0,2012732;36;mid 50%;0,7843622;F;1,3101422
1552;21;0,2012732;37;bottom 25%;1,1149682;F;1,4395322
1553;21;0,2012732;42;mid 50%;-0,620713;F;0,4026692
1554;21;0,2012732;38;bottom 25%;0,4537562;F;1,1758492
1555;21;0,2012732;41;bottom 25%;1,9414832;F;1,9003352
1556;21;0,2012732;47;mid 50%;-0,207455;F;0,0043222
1557;21;0,2012732;8;bottom 25%;0,9496652;F;1,1758492
1558;21;0,2012732;7;mid 50%;0,2884532;F;-0,939378
1559;21;0,2012732;9;bottom 25%;1,3629222;F;1,1094382
1560;21;0,2012732;10;mid 50%;1,0323172;F;0,6107292
1561;21;0,2012732;11;bottom 25%;0,2884532;F;-0,338842
1562;21;0,2012732;2;mid 50%;0,7017112;F;-1,029067
1563;21;0,2012732;3;bottom 25%;1,5282252;F;1,7348992
1564;21;0,2012732;4;mid 50%;-0,042152;F;0,1340672
1565;21;0,2012732;23;mid 50%;0,1231502;F;1,1758492
1566;21;0,2012732;20;bottom 25%;2,3547402;F;1,9003352
1567;21;0,2012732;19;mid 50%;0,1231502;F;0,4026692
1568;21;0,2012732;21;mid 50%;-0,786016;F;-0,699505
1569;21;0,2012732;22;top 25%;-0,786016;F;0,0043222
1570;21;0,2012732;12;mid 50%;-0,290107;F;0,5443412
1571;21;0,2012732;15;top 25%;0,3711052;F;0,2613242
1572;21;0,2012732;14;bottom 25%;0,2058022;F;0,8965662
1573;21;0,2012732;18;bottom 25%;2,0241342;F;1,1094382
1574;21;0,2012732;16;bottom 25%;0,3711052;F;1,3747412
1575;21;0,2012732;1;bottom 25%;0,5364082;F;0,7472282
1576;21;0,2012732;76;mid 50%;-1,281924;F;-0,197611
1577;21;0,2012732;75;top 25%;-2,356393;F;-1,118624
1578;21;0,2012732;79;mid 50%;0,3711052;F;1,4395322
1579;21;0,2012732;80;mid 50%;0,4537562;F;1,1094382
1580;21;0,2012732;70;mid 50%;0,5364082;F;0,0735362
1581;21;0,2012732;74;mid 50%;-1,61253;F;-1,219486
1582;21;0,2012732;72;mid 50%;0,6190592;F;0,6787592
1583;21;0,2012732;73;mid 50%;0,9496652;F;-0,265159
1584;21;0,2012732;69;bottom 25%;0,8670142;F;1,2405332
1585;21;0,2012732;88;top 25%;-1,61253;F;-0,197611
1586;21;0,2012732;87;bottom 25%;1,1976192;F;0,9675862
1587;21;0,2012732;91;mid 50%;-0,868667;F;-0,492781
1588;21;0,2012732;92;top 25%;-1,860484;F;-1,62373
1589;21;0,2012732;82;mid 50%;-0,207455;F;0,8965662
1590;21;0,2012732;83;bottom 25%;0,5364082;F;0,2613242
1591;21;0,2012732;86;mid 50%;0,5364082;F;0,4026692
1592;21;0,2012732;84;mid 50%;-0,372758;F;0,1941492
1593;21;0,2012732;48;bottom 25%;-0,620713;F;0,0043222
1594;21;0,2012732;54;mid 50%;0,7017112;F;0,0735362
1595;21;0,2012732;53;mid 50%;-0,042152;F;0,0043222
1596;21;0,2012732;55;top 25%;-0,786016;F;-0,623051
1597;21;0,2012732;56;bottom 25%;0,9496652;F;1,1094382
1598;21;0,2012732;57;mid 50%;-1,199273;F;0,1941492
1599;21;0,2012732;49;bottom 25%;0,8670142;F;1,3747412
1600;21;0,2012732;52;bottom 25%;-0,042152;F;0,1941492
1601;21;0,2012732;50;bottom 25%;0,4537562;F;0,4026692
1602;21;0,2012732;51;mid 50%;0,2884532;F;-0,129085
1603;21;0,2012732;67;mid 50%;0,4537562;F;-0,062088
1604;21;0,2012732;65;bottom 25%;-0,042152;F;1,5061852
1605;21;0,2012732;64;mid 50%;-0,45541;F;0,4026692
1606;21;0,2012732;66;bottom 25%;0,7843622;F;0,6787592
1607;21;0,2012732;60;mid 50%;1,0323172;F;0,0043222
1608;21;0,2012732;59;mid 50%;1,3629222;F;1,5792202
1609;21;0,2012732;63;mid 50%;0,3711052;F;-0,265159
1610;21;0,2012732;61;bottom 25%;1,1976192;F;-0,197611
1611;21;0,2012732;62;mid 50%;-0,124804;F;-0,338842
1612;22;-0,062356;30;mid 50%;-0,868667;F;-0,265159
1613;22;-0,062356;37;bottom 25%;3,0159522;M;1,7348992
1614;22;-0,062356;39;mid 50%;0,2884532;F;-1,526653
1615;22;-0,062356;32;bottom 25%;1,4455742;M;0,8965662
1616;22;-0,062356;34;mid 50%;1,7761802;F;-0,129085
1617;22;-0,062356;40;mid 50%;0,5364082;F;-0,419801
1618;22;-0,062356;21;bottom 25%;-0,124804;F;0,4026692
1619;22;-0,062356;22;mid 50%;1,2802712;M;0,2613242
1620;22;-0,062356;20;mid 50%;-0,620713;M;0,3280722
1621;22;-0,062356;28;bottom 25%;1,2802712;F;0,3280722
1622;22;-0,062356;23;mid 50%;-0,372758;F;-0,265159
1623;22;-0,062356;24;mid 50%;-0,290107;F;-1,118624
1624;22;-0,062356;19;mid 50%;0,4537562;F;-0,623051
1625;22;-0,062356;62;bottom 25%;0,4537562;M;-1,335315
1626;22;-0,062356;59;mid 50%;-0,703364;M;-0,338842
1627;22;-0,062356;58;mid 50%;0,2884532;M;-0,776109
1628;22;-0,062356;67;mid 50%;0,9496652;M;0,8219882
1629;22;-0,062356;64;mid 50%;0,2058022;M;-0,492781
1630;22;-0,062356;66;mid 50%;-1,199273;M;-1,118624
1631;22;-0,062356;41;bottom 25%;1,3629222;F;0,9675862
1632;22;-0,062356;46;mid 50%;0,2884532;F;0,6107292
1633;22;-0,062356;43;top 25%;-2,273742;M;-1,526653
1634;22;-0,062356;53;top 25%;-2,025787;M;-0,555112
1635;22;-0,062356;48;mid 50%;-0,042152;F;-0,492781
1636;22;-0,062356;49;bottom 25%;0,2058022;M;-0,062088
1637;22;-0,062356;6;bottom 25%;0,4537562;M;0,5443412
1638;22;-0,062356;4;mid 50%;-1,116621;M;-1,335315
1639;22;-0,062356;7;bottom 25%;-0,207455;M;0,5443412
1640;22;-0,062356;2;top 25%;-0,290107;M;0,6107292
1641;22;-0,062356;1;mid 50%;0,1231502;F;0,0043222
1642;22;-0,062356;18;mid 50%;-0,124804;F;-0,129085
1643;22;-0,062356;12;mid 50%;-0,538061;F;-0,062088
1644;22;-0,062356;13;bottom 25%;0,6190592;M;0,1941492
1645;22;-0,062356;11;mid 50%;-0,538061;F;-0,419801
1646;22;-0,062356;17;mid 50%;0,3711052;M;-0,555112
1647;22;-0,062356;15;bottom 25%;0,7843622;F;0,1941492
1648;22;-0,062356;16;bottom 25%;-1,364576;M;0,4026692
1649;22;-0,062356;10;top 25%;-1,860484;M;-1,836687
1650;22;-0,062356;137;bottom 25%;1,2802712;M;-0,492781
1651;22;-0,062356;135;top 25%;-0,786016;F;-2,291731
1652;22;-0,062356;134;top 25%;-0,868667;F;-1,118624
1653;22;-0,062356;144;mid 50%;0,2058022;M;-0,776109
1654;22;-0,062356;140;bottom 25%;-0,538061;M;-0,492781
1655;22;-0,062356;143;bottom 25%;0,7017112;F;-0,939378
1656;22;-0,062356;141;mid 50%;-1,364576;M;-0,85267
1657;22;-0,062356;123;mid 50%;0,0404992;M;-0,623051
1658;22;-0,062356;124;bottom 25%;0,8670142;F;1,4395322
1659;22;-0,062356;122;mid 50%;-0,703364;F;-0,939378
1660;22;-0,062356;133;mid 50%;-0,620713;F;-0,85267
1661;22;-0,062356;131;bottom 25%;1,6108772;M;-0,85267
1662;22;-0,062356;127;mid 50%;0,0404992;F;-0,623051
1663;22;-0,062356;129;mid 50%;-0,538061;F;-1,836687
1664;22;-0,062356;121;bottom 25%;1,6108772;F;-0,197611
1665;22;-0,062356;169;bottom 25%;0,6190592;F;-0,776109
1666;22;-0,062356;170;mid 50%;-0,372758;M;-1,438662
1667;22;-0,062356;171;bottom 25%;2,1067862;M;-0,197611
1668;22;-0,062356;148;bottom 25%;0,8670142;F;1,2405332
1669;22;-0,062356;154;top 25%;-1,03397;M;-1,962075
1670;22;-0,062356;155;mid 50%;-0,786016;M;-0,939378
1671;22;-0,062356;153;mid 50%;-0,45541;M;-0,939378
1672;22;-0,062356;165;bottom 25%;0,0404992;F;-0,419801
1673;22;-0,062356;164;mid 50%;-2,273742;M;-0,939378
1674;22;-0,062356;159;mid 50%;-1,529879;M;-1,526653
1675;22;-0,062356;161;mid 50%;-0,703364;F;-1,526653
1676;22;-0,062356;160;bottom 25%;0,8670142;M;0,6107292
1677;22;-0,062356;69;mid 50%;-1,116621;M;-2,291731
1678;22;-0,062356;82;mid 50%;0,7017112;F;0,3280722
1679;22;-0,062356;81;mid 50%;-0,042152;F;0,1941492
1680;22;-0,062356;80;top 25%;-1,695182;F;-0,338842
1681;22;-0,062356;89;top 25%;-1,447227;M;-1,962075
1682;22;-0,062356;85;mid 50%;-0,703364;M;-0,699505
1683;22;-0,062356;87;mid 50%;-0,868667;M;-2,510121
1684;22;-0,062356;86;bottom 25%;0,2058022;M;-1,219486
1685;22;-0,062356;90;mid 50%;-0,207455;F;-0,419801
1686;22;-0,062356;71;mid 50%;-1,03397;M;-0,419801
1687;22;-0,062356;70;bottom 25%;1,7761802;M;0,9675862
1688;22;-0,062356;76;mid 50%;0,4537562;F;-0,129085
1689;22;-0,062356;120;bottom 25%;0,1231502;M;-0,338842
1690;22;-0,062356;109;mid 50%;0,8670142;M;0,1941492
1691;22;-0,062356;108;mid 50%;-0,951318;F;-0,85267
1692;22;-0,062356;105;top 25%;-1,281924;M;-2,291731
1693;22;-0,062356;119;mid 50%;-0,290107;F;-0,419801
1694;22;-0,062356;114;top 25%;-1,860484;M;-2,291731
1695;22;-0,062356;115;mid 50%;-0,868667;M;-1,219486
1696;22;-0,062356;91;mid 50%;-0,207455;F;0,1340672
1697;22;-0,062356;97;mid 50%;0,0404992;F;0,0735362
1698;22;-0,062356;93;bottom 25%;1,8588312;M;0,0735362
1699;22;-0,062356;92;mid 50%;-0,042152;F;-1,335315
1700;22;-0,062356;104;top 25%;-0,372758;F;-1,335315
1701;22;-0,062356;103;bottom 25%;1,4455742;F;0,0735362
1702;23;-0,254685;50;mid 50%;-0,207455;F;0,3280722
1703;23;-0,254685;29;mid 50%;-0,703364;M;-2,291731
1704;23;-0,254685;31;mid 50%;0,3711052;M;-0,85267
1705;23;-0,254685;37;mid 50%;1,6935282;M;-0,555112
1706;23;-0,254685;32;top 25%;-1,281924;F;-1,029067
1707;23;-0,254685;34;top 25%;-1,777833;M;0,7472282
1708;23;-0,254685;33;bottom 25%;1,1149682;M;-0,338842
1709;23;-0,254685;22;mid 50%;-1,116621;F;-1,723882
1710;23;-0,254685;64;bottom 25%;0,1231502;F;0,5443412
1711;23;-0,254685;63;bottom 25%;0,4537562;M;-0,555112
1712;23;-0,254685;71;mid 50%;-0,207455;F;0,7472282
1713;23;-0,254685;78;mid 50%;0,5364082;F;-0,776109
1714;23;-0,254685;73;mid 50%;0,9496652;F;0,6107292
1715;23;-0,254685;54;top 25%;-1,116621;F;-2,108644
1716;23;-0,254685;53;top 25%;-2,356393;F;-2,75266
1717;23;-0,254685;61;bottom 25%;1,4455742;M;0,7472282
1718;23;-0,254685;60;mid 50%;0,0404992;F;-0,776109
1719;23;-0,254685;57;mid 50%;-0,290107;F;-1,029067
1720;23;-0,254685;59;mid 50%;-1,61253;M;-1,029067
1721;23;-0,254685;58;mid 50%;0,2884532;F;-0,062088
1722;23;-0,254685;15;bottom 25%;0,7843622;F;-0,338842
1723;23;-0,254685;16;top 25%;0,0404992;F;-2,291731
1724;23;-0,254685;13;mid 50%;0,6190592;F;-0,939378
1725;23;-0,254685;19;top 25%;-0,703364;F;-0,338842
1726;23;-0,254685;17;top 25%;-1,61253;M;-2,510121
1727;23;-0,254685;18;mid 50%;-1,03397;M;0,8219882
1728;23;-0,254685;11;top 25%;0,2058022;F;-1,962075
1729;23;-0,254685;1;top 25%;-1,777833;F;-0,939378
1730;24;-0,415201;61;bottom 25%;1,4455742;M;0,2613242
1731;24;-0,415201;66;bottom 25%;0,7017112;M;1,9003352
1732;24;-0,415201;60;mid 50%;-0,538061;M;-0,197611
1733;24;-0,415201;73;mid 50%;-0,620713;M;0,8965662
1734;24;-0,415201;72;mid 50%;-0,124804;M;0,1941492
1735;24;-0,415201;74;bottom 25%;0,1231502;M;1,4395322
1736;24;-0,415201;75;mid 50%;-2,934953;M;-0,699505
1737;24;-0,415201;70;top 25%;-1,447227;M;-1,219486
1738;24;-0,415201;76;mid 50%;-0,868667;M;-0,555112
1739;24;-0,415201;44;top 25%;-0,124804;M;-0,129085
1740;24;-0,415201;37;mid 50%;-0,042152;M;0,9675862
1741;24;-0,415201;59;bottom 25%;1,1976192;M;1,7348992
1742;24;-0,415201;54;bottom 25%;0,2884532;M;-0,265159
1743;24;-0,415201;56;mid 50%;0,2884532;M;-0,492781
1744;24;-0,415201;57;mid 50%;-2,273742;M;0,0043222
1745;24;-0,415201;47;mid 50%;-0,207455;M;-1,438662
1746;24;-0,415201;48;top 25%;-0,951318;M;1,5061852
1747;24;-0,415201;53;bottom 25%;1,2802712;M;0,2613242
1748;24;-0,415201;49;mid 50%;0,6190592;M;1,8138272
1749;24;-0,415201;51;bottom 25%;-1,695182;M;0,4781942
1750;24;-0,415201;36;mid 50%;-0,538061;M;-2,510121
1751;24;-0,415201;105;mid 50%;0,1231502;M;-0,419801
1752;24;-0,415201;106;bottom 25%;0,4537562;M;0,4781942
1753;24;-0,415201;107;bottom 25%;-0,042152;M;0,0735362
1754;24;-0,415201;102;mid 50%;-0,951318;M;-0,699505
1755;24;-0,415201;86;top 25%;-0,45541;M;-0,85267
1756;24;-0,415201;87;mid 50%;-0,372758;M;0,5443412
1757;24;-0,415201;88;top 25%;-1,281924;M;-0,699505
1758;24;-0,415201;97;mid 50%;-1,364576;M;-1,526653
1759;24;-0,415201;16;top 25%;-1,281924;M;0,6107292
1760;24;-0,415201;33;mid 50%;-0,042152;M;-0,776109
1761;24;-0,415201;27;mid 50%;0,0404992;M;-0,555112
1762;24;-0,415201;15;mid 50%;-1,529879;M;-0,939378
1763;24;-0,415201;12;mid 50%;-0,786016;M;1,0396082
1764;24;-0,415201;11;mid 50%;-0,703364;M;0,7472282
1765;24;-0,415201;6;mid 50%;-0,042152;M;0,6107292
1766;24;-0,415201;10;mid 50%;-0,703364;M;-1,118624
1767;25;-0,649018;141;mid 50%;0,2884532;F;-0,85267
1768;25;-0,649018;139;mid 50%;-1,61253;F;-0,338842
1769;25;-0,649018;142;mid 50%;-0,372758;F;0,1941492
1770;25;-0,649018;132;bottom 25%;0,6190592;F;-0,129085
1771;25;-0,649018;138;mid 50%;-1,03397;F;0,0043222
1772;25;-0,649018;137;mid 50%;-1,116621;F;-0,197611
1773;25;-0,649018;143;top 25%;-1,777833;F;-0,492781
1774;25;-0,649018;106;bottom 25%;-0,786016;F;0,8219882
1775;25;-0,649018;105;bottom 25%;1,0323172;F;-0,338842
1776;25;-0,649018;108;top 25%;-1,03397;F;-1,219486
1777;25;-0,649018;109;top 25%;-1,61253;F;-0,85267
1778;25;-0,649018;93;mid 50%;1,3629222;F;0,0735362
1779;25;-0,649018;91;mid 50%;-0,124804;F;0,1340672
1780;25;-0,649018;104;mid 50%;0,2058022;F;-0,129085
1781;25;-0,649018;95;mid 50%;-0,786016;F;-0,265159
1782;25;-0,649018;102;top 25%;-2,108439;F;-1,836687
1783;25;-0,649018;131;bottom 25%;1,4455742;F;0,4781942
1784;25;-0,649018;127;mid 50%;-1,777833;F;-2,510121
1785;25;-0,649018;126;top 25%;-2,356393;F;-3,059543
1786;25;-0,649018;128;top 25%;-1,943136;F;-3,059543
1787;25;-0,649018;130;mid 50%;0,3711052;F;-0,623051
1788;25;-0,649018;110;top 25%;-2,108439;F;-1,723882
1789;25;-0,649018;112;mid 50%;-0,042152;F;0,5443412
1790;25;-0,649018;119;top 25%;-2,604348;F;-1,723882
1791;25;-0,649018;144;top 25%;-1,447227;F;-0,265159
1792;25;-0,649018;151;mid 50%;-0,45541;F;-1,335315
1793;25;-0,649018;149;mid 50%;-0,786016;F;-1,118624
1794;25;-0,649018;152;bottom 25%;1,1976192;F;0,1941492
1795;25;-0,649018;148;mid 50%;-0,372758;F;-0,062088
1796;25;-0,649018;146;bottom 25%;0,5364082;F;0,8965662
1797;25;-0,649018;163;mid 50%;0,2884532;F;-0,197611
1798;25;-0,649018;162;mid 50%;-1,695182;F;-0,85267
1799;25;-0,649018;168;top 25%;-1,943136;F;-1,118624
1800;25;-0,649018;155;mid 50%;-0,620713;F;-0,776109
1801;25;-0,649018;156;mid 50%;-0,042152;F;0,3280722
1802;25;-0,649018;160;mid 50%;0,0404992;F;-0,197611
1803;25;-0,649018;158;top 25%;-2,108439;F;-0,85267
1804;25;-0,649018;3;mid 50%;-1,116621;F;-0,338842
1805;25;-0,649018;4;mid 50%;-0,538061;F;-0,419801
1806;25;-0,649018;13;mid 50%;0,0404992;F;-0,699505
1807;25;-0,649018;12;mid 50%;-0,620713;F;-0,699505
1808;25;-0,649018;26;mid 50%;-0,207455;F;-1,723882
1809;25;-0,649018;5;bottom 25%;0,1231502;F;0,2613242
1810;25;-0,649018;6;mid 50%;-0,042152;F;-0,338842
1811;25;-0,649018;9;mid 50%;1,1976192;F;0,0735362
1812;25;-0,649018;27;mid 50%;-0,703364;F;-0,555112
1813;25;-0,649018;64;mid 50%;-1,03397;F;-0,776109
1814;25;-0,649018;66;bottom 25%;0,0404992;F;-0,555112
1815;25;-0,649018;67;mid 50%;0,7017112;F;-0,062088
1816;25;-0,649018;57;mid 50%;0,5364082;F;0,6107292
1817;25;-0,649018;59;mid 50%;-0,786016;F;-0,129085
1818;25;-0,649018;58;mid 50%;-0,538061;F;-0,623051
1819;25;-0,649018;56;top 25%;-1,943136;F;-0,939378
1820;25;-0,649018;80;bottom 25%;-0,207455;F;0,6787592
1821;25;-0,649018;83;mid 50%;-1,281924;F;-0,699505
1822;25;-0,649018;68;bottom 25%;1,7761802;F;0,3280722
1823;25;-0,649018;70;top 25%;-1,447227;F;-1,118624
1824;25;-0,649018;75;mid 50%;-1,529879;F;-0,265159
1825;25;-0,649018;74;mid 50%;-1,199273;F;-0,699505
1826;25;-0,649018;28;top 25%;-2,934953;F;-3,059543
1827;25;-0,649018;38;mid 50%;-0,290107;F;-0,419801
1828;25;-0,649018;39;mid 50%;-1,199273;F;0,4026692
1829;25;-0,649018;40;top 25%;-0,703364;F;-0,419801
1830;25;-0,649018;29;mid 50%;-0,538061;F;-0,939378
1831;25;-0,649018;33;top 25%;-0,786016;F;-1,723882
1832;25;-0,649018;30;top 25%;-1,777833;F;-0,555112
1833;25;-0,649018;55;top 25%;-1,529879;F;-0,623051
1834;25;-0,649018;51;mid 50%;0,2058022;F;-1,526653
1835;25;-0,649018;47;mid 50%;-0,538061;F;0,0735362
1836;25;-0,649018;52;top 25%;-1,199273;F;-1,219486
1837;25;-0,649018;42;top 25%;-1,364576;F;-1,219486
1838;25;-0,649018;46;top 25%;-2,025787;F;-2,510121
1839;25;-0,649018;45;mid 50%;1,3629222;F;0,1340672
1840;26;-0,654875;41;top 25%;-2,108439;M;-0,623051
1841;26;-0,654875;42;bottom 25%;0,1231502;M;0,1941492
1842;26;-0,654875;32;mid 50%;-1,116621;M;1,0396082
1843;26;-0,654875;31;mid 50%;-1,199273;F;-0,129085
1844;26;-0,654875;35;bottom 25%;0,1231502;F;0,0735362
1845;26;-0,654875;34;top 25%;-0,703364;F;0,4026692
1846;26;-0,654875;57;mid 50%;0,2058022;M;0,1941492
1847;26;-0,654875;55;mid 50%;-0,786016;M;-0,939378
1848;26;-0,654875;53;bottom 25%;0,4537562;M;-0,197611
1849;26;-0,654875;58;mid 50%;-0,786016;M;0,7472282
1850;26;-0,654875;61;mid 50%;-0,703364;M;-0,939378
1851;26;-0,654875;44;top 25%;-1,695182;M;-2,108644
1852;26;-0,654875;46;top 25%;-1,281924;F;-0,699505
1853;26;-0,654875;45;mid 50%;-1,116621;M;-1,219486
1854;26;-0,654875;51;mid 50%;0,6190592;M;0,4026692
1855;26;-0,654875;2;bottom 25%;0,0404992;M;0,6787592
1856;26;-0,654875;14;mid 50%;-0,620713;F;-0,492781
1857;26;-0,654875;12;mid 50%;-1,447227;F;-0,492781
1858;26;-0,654875;11;bottom 25%;0,0404992;F;1,0396082
1859;26;-0,654875;15;mid 50%;-0,620713;F;0,1340672
1860;26;-0,654875;5;mid 50%;-0,703364;F;0,0735362
1861;26;-0,654875;4;top 25%;-2,686999;M;-1,438662
1862;26;-0,654875;9;mid 50%;-1,116621;M;0,1340672
1863;26;-0,654875;8;mid 50%;0,2058022;M;-0,623051
1864;26;-0,654875;29;bottom 25%;0,5364082;F;1,1758492
1865;26;-0,654875;26;mid 50%;-0,124804;M;-0,699505
1866;26;-0,654875;24;bottom 25%;0,9496652;F;1,1758492
1867;26;-0,654875;28;mid 50%;0,9496652;F;-1,526653
1868;26;-0,654875;18;mid 50%;0,1231502;M;0,1941492
1869;26;-0,654875;19;mid 50%;0,4537562;M;0,8219882
1870;26;-0,654875;21;top 25%;0,2884532;M;-1,219486
1871;26;-0,654875;22;mid 50%;-0,951318;F;-0,419801
1872;26;-0,654875;62;mid 50%;-0,868667;M;-1,219486
1873;26;-0,654875;148;mid 50%;-0,620713;F;-1,219486
1874;26;-0,654875;150;mid 50%;-1,777833;M;-0,419801
1875;26;-0,654875;149;top 25%;-0,372758;M;-0,419801
1876;26;-0,654875;147;top 25%;-0,538061;F;-1,219486
1877;26;-0,654875;96;bottom 25%;0,5364082;M;0,6107292
1878;26;-0,654875;95;top 25%;-1,529879;F;-0,197611
1879;26;-0,654875;97;mid 50%;-1,695182;M;-0,419801
1880;26;-0,654875;90;mid 50%;0,0404992;F;-0,492781
1881;26;-0,654875;93;top 25%;-1,777833;M;-1,029067
1882;26;-0,654875;92;top 25%;-0,620713;M;-1,219486
1883;26;-0,654875;107;mid 50%;0,2058022;M;-0,265159
1884;26;-0,654875;106;mid 50%;-1,199273;F;-0,492781
1885;26;-0,654875;108;top 25%;-1,943136;M;-1,335315
1886;26;-0,654875;101;mid 50%;-1,116621;M;-0,85267
1887;26;-0,654875;102;mid 50%;0,4537562;F;0,1340672
1888;26;-0,654875;110;mid 50%;-2,521696;F;-0,492781
1889;26;-0,654875;73;top 25%;-2,19109;F;-1,62373
1890;26;-0,654875;72;mid 50%;-0,951318;M;0,0043222
1891;26;-0,654875;76;top 25%;-0,042152;F;-0,419801
1892;26;-0,654875;69;mid 50%;1,5282252;M;0,4781942
1893;26;-0,654875;67;mid 50%;-0,951318;M;-0,419801
1894;26;-0,654875;87;bottom 25%;-0,207455;M;0,7472282
1895;26;-0,654875;85;bottom 25%;-0,124804;F;0,1941492
1896;26;-0,654875;83;top 25%;-2,439045;F;-1,962075
1897;26;-0,654875;78;mid 50%;-0,290107;M;-0,555112
1898;26;-0,654875;79;mid 50%;-0,124804;F;0,4781942
1899;26;-0,654875;81;mid 50%;-0,951318;F;-0,338842
1900;26;-0,654875;80;bottom 25%;0,7017112;F;0,4026692
1901;26;-0,654875;128;mid 50%;-0,703364;F;-1,526653
1902;26;-0,654875;130;bottom 25%;0,9496652;F;1,5792202
1903;26;-0,654875;131;top 25%;-1,695182;M;-0,492781
1904;26;-0,654875;124;top 25%;-1,61253;M;-1,029067
1905;26;-0,654875;127;bottom 25%;-0,124804;M;0,4026692
